link_item,data_product_id_list,data_product_id,name_comment,content_comment,product_variant,datetime_comment,rating
https://hasaki.vn/san-pham/kem-duong-eucerin-lam-sang-da-ban-ngay-spf30-50ml-moi-97135.html,"['97135', '97137']",97135,võ Kiều,trắng sáng và tươi trẻ,Kem Dưỡng Eucerin Làm Sáng Da Ban Đêm 50ml (Mới),12: 03 | 05/12/2023,5.0
https://hasaki.vn/san-pham/kem-duong-eucerin-lam-sang-da-ban-ngay-spf30-50ml-moi-97135.html,"['97135', '97137']",97135,Dung Trân,Sản phẩm rất hiệu quả,Kem Dưỡng Eucerin Làm Sáng Da Ban Đêm 50ml (Mới),11: 51 | 05/12/2023,5.0
https://hasaki.vn/san-pham/kem-duong-eucerin-lam-sang-da-ban-ngay-spf30-50ml-moi-97135.html,"['97135', '97137']",97135,Oanh Oanh,Trắng sáng và tươi trẻ,Kem Dưỡng Eucerin Làm Sáng Da Ban Đêm 50ml (Mới),11: 46 | 05/12/2023,5.0
https://hasaki.vn/san-pham/kem-duong-eucerin-lam-sang-da-ban-ngay-spf30-50ml-moi-97135.html,"['97135', '97137']",97135,Nguyễn Thị Ngọc Anh,"Dùng combo cùng serum cực kì ổn,da sáng căng bóng trẻ hẳn ra luôn ý",Kem Dưỡng Eucerin Làm Sáng Da Ban Đêm 50ml (Mới),11: 46 | 05/12/2023,5.0
https://hasaki.vn/san-pham/kem-duong-eucerin-lam-sang-da-ban-ngay-spf30-50ml-moi-97135.html,"['97135', '97137']",97135,Luu Ly,Trắng sáng và tươi trẻ,Kem Dưỡng Eucerin Làm Sáng Da Ban Đêm 50ml (Mới),11: 45 | 05/12/2023,5.0
https://hasaki.vn/san-pham/nuoc-can-bang-cocoon-chiet-xuat-bi-dao-310ml-95753.html,"['95753', '100393']",95753,Nguyễn Thị Cẩm Dung,,Toner Cocoon Chiết Xuất Bí Đao 310ml,15: 37 | 23/11/2023,5.0
https://hasaki.vn/san-pham/nuoc-can-bang-cocoon-chiet-xuat-bi-dao-310ml-95753.html,"['95753', '100393']",95753,ThưVy Vân,Rất hài lòng,Toner Cocoon Chiết Xuất Bí Đao 310ml,15: 23 | 23/11/2023,5.0
https://hasaki.vn/san-pham/nuoc-can-bang-cocoon-chiet-xuat-bi-dao-310ml-95753.html,"['95753', '100393']",95753,Ngọc Hellen,rất hài lòng,Toner Cocoon Chiết Xuất Bí Đao 310ml,16: 01 | 22/11/2023,5.0
https://hasaki.vn/san-pham/nuoc-can-bang-cocoon-chiet-xuat-bi-dao-310ml-95753.html,"['95753', '100393']",95753,Linh,Mình muốn pass lại Toner Cocoon Bí Đao 140ml do mình xài không hợp với da mặt ai cần ib mình nha _kaeliin_ mình cảm ơn,Toner Cocoon Chiết Xuất Bí Đao 140ml Đã mua hàng online,01: 01 | 16/04/2023,4.0
https://hasaki.vn/san-pham/nuoc-can-bang-cocoon-chiet-xuat-bi-dao-310ml-95753.html,"['95753', '100393']",95753,Nguyễn Võ Thùy Linh,"mình sử dụng đến nay là 5 chai rồi rất hợp với da mình, kiềm dầu, ngăn ngừa mụn. Rất hài lòng.",Toner Cocoon Chiết Xuất Bí Đao 310ml Đã mua hàng online,19: 13 | 02/04/2023,5.0
https://hasaki.vn/san-pham/nuoc-can-bang-cocoon-chiet-xuat-bi-dao-310ml-95753.html,"['95753', '100393']",95753,Linh Song,"Sản phẩm khá tốt, dùng mềm da, cân bằng da, giảm mụn nưa. Nên sử dụng",Nước Cân Bằng Cocoon Chiết Xuất Bí Đao 310ml Đã mua hàng online,08: 05 | 05/12/2021,5.0
https://hasaki.vn/san-pham/nuoc-can-bang-cocoon-chiet-xuat-bi-dao-310ml-95753.html,"['95753', '100393']",95753,Nguyễn Quỳnh Như,"Toner làm giảm dầu khá rõ, ko gây kích ứng, lên mụn. Bạn nào da dầu mụn nên thử, sẽ mua thêm serum bí đao",Nước Cân Bằng Cocoon Chiết Xuất Bí Đao 310ml Đã mua hàng online,12: 53 | 27/06/2021,5.0
https://hasaki.vn/san-pham/kem-duong-ban-dem-olay-regenerist-ngua-lao-hoa-50g-83647.html,"['83647', '83649']",83647,Hà Trần,"Shop Gói hàng cẩn thận, ok",Kem Dưỡng Olay Regenerist Ngừa Lão Hóa Da Ban Đêm 50g,13: 14 | 17/03/2023,5.0
https://hasaki.vn/san-pham/kem-duong-ban-dem-olay-regenerist-ngua-lao-hoa-50g-83647.html,"['83647', '83649']",83647,Tống Thị Mai Nhung,Loại này có chống nắng ko ạ?,Kem Dưỡng Ban Ngày Olay Regenerist Ngừa Lão Hóa 50g Đã mua hàng online,14: 21 | 25/03/2022,5.0
https://hasaki.vn/san-pham/kem-duong-ban-dem-olay-regenerist-ngua-lao-hoa-50g-83647.html,"['83647', '83649']",83647,xuân hiền,Dưỡng ẩm nhiều làm da rít rít khó chịu,Kem Dưỡng Ban Đêm Olay Regenerist Ngừa Lão Hóa 50g Đã mua hàng online,22: 28 | 03/03/2022,3.0
https://hasaki.vn/san-pham/kem-duong-ban-dem-olay-regenerist-ngua-lao-hoa-50g-83647.html,"['83647', '83649']",83647,minh quyên,giao hàng nhanh gói hàng kĩ sản phẩm ok mọi người nên mua,Kem Dưỡng Ban Ngày Olay Regenerist Ngừa Lão Hóa 50g Đã mua hàng online,15: 29 | 22/03/2021,5.0
https://hasaki.vn/san-pham/kem-duong-ban-dem-olay-regenerist-ngua-lao-hoa-50g-83647.html,"['83647', '83649']",83647,Thùy Yên Võ,hàng xài tốt đã đã mềm mịn hơn rất nhiều mình ở Đà lạt mùa này lạnh nhưng vẫn ok,Kem Dưỡng Ban Đêm Olay Regenerist Ngừa Lão Hóa 50g Đã mua hàng online,20: 29 | 13/01/2021,5.0
https://hasaki.vn/san-pham/kem-chong-nang-l-oreal-min-nhe-nang-tong-giam-tham-50ml-95451.html,"['111105', '115571', '95451', '95453', '105523']",95451,Ngô Khánh Ly,"kem chống nắng tốt, đủ đô cho da treatment, thoa lên da cảm giác mát mát, không nhờn dính, nhẹ mặt",Kem Chống Nắng L’Oreal Mịn Nhẹ Kiềm Dầu Thoáng Mịn Da 50ml Đã mua hàng online,08: 28 | 13/02/2022,5.0
https://hasaki.vn/san-pham/kem-chong-nang-l-oreal-min-nhe-nang-tong-giam-tham-50ml-95451.html,"['111105', '115571', '95451', '95453', '105523']",95451,Ngô minh trân,"K hợp cho da khô, hương liệu nồng xài bị khô da",Kem Chống Nắng L’Oreal Mịn Nhẹ Nâng Tông Giảm Thâm 50ml Đã mua hàng online,00: 39 | 18/01/2022,4.0
https://hasaki.vn/san-pham/kem-chong-nang-l-oreal-min-nhe-nang-tong-giam-tham-50ml-95451.html,"['111105', '115571', '95451', '95453', '105523']",95451,Cherry huỳnh,Hơi nặng mặt cảm giác nhờn rít khó chịu,Kem Chống Nắng L’Oreal Mịn Nhẹ Kiềm Dầu Thoáng Mịn Da 50ml Đã mua hàng online,14: 43 | 14/12/2021,5.0
https://hasaki.vn/san-pham/kem-chong-nang-l-oreal-min-nhe-nang-tong-giam-tham-50ml-95451.html,"['111105', '115571', '95451', '95453', '105523']",95451,Lý Thảo Mi,"Hàng đi nhanh chóng, đóng gói cẩn thận và a giao hàng nói chuyện cực dễ thương lun ! Lần đầu sử dụng nên chưa bít sẽ như thế nào, cơ mà mua ngay lúc được khuyến mãi 2 chai nước tẩy trang bé bé xinh xinh lun",Kem Chống Nắng L’Oreal Mịn Nhẹ Nâng Tông Giảm Thâm 50ml Đã mua hàng online,17: 15 | 27/11/2021,4.0
https://hasaki.vn/san-pham/kem-chong-nang-l-oreal-min-nhe-nang-tong-giam-tham-50ml-95451.html,"['111105', '115571', '95451', '95453', '105523']",95451,Linh Lê Thùy,"Đã nhận hàng và sử dụng thấy rít quá , da khô rất khó chịu, trong khi bản cũ dùng rất ok mà vẫn dòng kcn của loreal bản mới này mà chán quá",Kem Chống Nắng L’Oreal Mịn Nhẹ Kiềm Dầu Thoáng Mịn Da 50ml Đã mua hàng online,09: 39 | 11/10/2022,1.0
https://hasaki.vn/san-pham/kem-chong-nang-l-oreal-min-nhe-nang-tong-giam-tham-50ml-95451.html,"['111105', '115571', '95451', '95453', '105523']",95451,khê thị hồng thắm,riêng mình da khô sao khi thoa lớp kem dưỡng thì thoa kem chống nắng này rất OK mịn bóng nhe mặt,Kem Chống Nắng L’Oreal Mịn Nhẹ Nâng Tông Giảm Thâm 50ml Đã mua hàng online,20: 17 | 21/09/2022,5.0
https://hasaki.vn/san-pham/kem-chong-nang-l-oreal-min-nhe-nang-tong-giam-tham-50ml-95451.html,"['111105', '115571', '95451', '95453', '105523']",95451,Thanh Trịnh,"m da khô dùng viền hồng thích dã man, nâng tông, thấm nhanh, nhìn da có sức sống! kcn m ưng nhất trước giờ luôn! da dầu ko thì ko nên nha, ko kiềm dầu đâu.",Kem Chống Nắng L’Oreal Mịn Nhẹ Nâng Tông Giảm Thâm 50ml Đã mua hàng online,14: 32 | 15/08/2022,4.0
https://hasaki.vn/san-pham/kem-chong-nang-l-oreal-min-nhe-nang-tong-giam-tham-50ml-95451.html,"['111105', '115571', '95451', '95453', '105523']",95451,Nguyễn Hoàng Phương Nghi,"Đánh liều mua loại matte về trải nghiệm vì coi review thấy hợp cho da đang treatment mà giá cũng mềm. Thoa kem lên da mặt thì thấy ko nâng tone, chất kem mỏng nhẹ thấm nhanh và kiềm dầu khá tốt. da mình hh thiên dầu, hôm đó m đi học thêm chạy xe cả đi cả về là nửa tiếng, ko nắng nhiều, ở trong lớp có máy lạnh 1 tiếng rưỡi, đeo khẩu trang suốt. Tới lúc về thấy đổ xíu dầu chỗ cánh mũi với dưới môi thôi. Chống nước cũng tạm ổn à. M lười viết đlắm mà nay gặp đc e kcn ưng quá phải dành tgian viết",Kem Chống Nắng L’Oreal Mịn Nhẹ Kiềm Dầu Thoáng Mịn Da 50ml Đã mua hàng online,13: 20 | 12/07/2022,5.0
https://hasaki.vn/san-pham/kem-chong-nang-l-oreal-min-nhe-nang-tong-giam-tham-50ml-95451.html,"['111105', '115571', '95451', '95453', '105523']",95451,Huỳnh Lê,"Mình đang dùng dòng Matte , đọc đánh giá thấy có mấy bạn nói bí da , và không thấm vào da , riêng mình thì thấy thoa lên không mướt như skinaqua ( skinaqua chất lỏng hơn ) , nhưng thoa lên không thấy bóng mặt lâu như skinaqua",Kem Chống Nắng L’Oreal Mịn Nhẹ Kiềm Dầu Thoáng Mịn Da 50ml Đã mua hàng online,07: 54 | 25/06/2022,4.0
https://hasaki.vn/san-pham/kem-chong-nang-l-oreal-min-nhe-nang-tong-giam-tham-50ml-95451.html,"['111105', '115571', '95451', '95453', '105523']",95451,Nhi,"kem chống nắng bí da, không thẩm thấu, bết làm da như chảo dầu. trong khi lại nói dành cho da dầu.",Kem Chống Nắng L’Oreal Mịn Nhẹ Kiềm Dầu Thoáng Mịn Da 50ml Đã mua hàng online,18: 48 | 10/06/2022,1.0
https://hasaki.vn/san-pham/kem-chong-nang-l-oreal-min-nhe-nang-tong-giam-tham-50ml-95451.html,"['111105', '115571', '95451', '95453', '105523']",95451,ĐẶNG TẤN TÀI,"Tạm, bôi lên bết rích khó chịu cực kì, phân khúc giá rẻ chắc k ai qua đc skinaqua r",Kem Chống Nắng L’Oreal Mịn Nhẹ Nâng Tông Giảm Thâm 50ml Đã mua hàng online,16: 11 | 29/03/2022,3.0
https://hasaki.vn/san-pham/kem-chong-nang-l-oreal-min-nhe-nang-tong-giam-tham-50ml-95451.html,"['111105', '115571', '95451', '95453', '105523']",95451,yến,"mn nên cân nhắc khi mua kcn này vì nó rất bếch rít, thoa mãi ko thấm rất khó chịu. ko hiểu sao thời nào rồi mà hãng nổi tiếng vậy lại cho ra mắt sản phẩm bí bách và rít như vậy. giờ đem thoa chân luôn.",Kem Chống Nắng L’Oreal Mịn Nhẹ Kiềm Dầu Thoáng Mịn Da 50ml Đã mua hàng online,07: 37 | 17/03/2022,1.0
https://hasaki.vn/san-pham/kem-chong-nang-l-oreal-min-nhe-nang-tong-giam-tham-50ml-95451.html,"['111105', '115571', '95451', '95453', '105523']",95451,Phạm Nguyễn Tuyết Như,mk xài 2 chai kcn này r nè bản thân mk thấy ok thôi chứ cx ko quá xuất sắc chỉ tại nó hợp vs mk và mk ko bt đoour loại nào nên ms xài chai này em này thì ko chống nc nên mấy bn nên cân nhắc nha thoa lên xg thì thấy mịn lì nhma vẫn có đọ căng bóng nha,Kem Chống Nắng L’Oreal Mịn Nhẹ Kiềm Dầu Thoáng Mịn Da 50ml Đã mua hàng online,12: 47 | 25/02/2022,5.0
https://hasaki.vn/san-pham/kem-chong-nang-l-oreal-min-nhe-nang-tong-giam-tham-50ml-95451.html,"['111105', '115571', '95451', '95453', '105523']",95451,La Thanh Châu,kem chống nắng kiềm dầu mà xài lên mặt nhờn ko thấm vào da,Kem Chống Nắng L’Oreal Mịn Nhẹ Kiềm Dầu Thoáng Mịn Da 50ml Đã mua hàng online,11: 12 | 18/02/2022,3.0
https://hasaki.vn/san-pham/kem-chong-nang-l-oreal-min-nhe-nang-tong-giam-tham-50ml-95451.html,"['111105', '115571', '95451', '95453', '105523']",95451,Trâm Huyền Trâm,hasaki check tin nhắn huỷ đơn hàng của mình với ạ,Kem Chống Nắng L'Oreal Paris X20 Thoáng Da Mỏng Nhẹ 50ml Đã mua hàng online,20: 31 | 08/08/2024,3.0
https://hasaki.vn/san-pham/kem-chong-nang-l-oreal-min-nhe-nang-tong-giam-tham-50ml-95451.html,"['111105', '115571', '95451', '95453', '105523']",95451,Phan Thanh Nghĩa,rất hài lòng,Kem Chống Nắng L'Oreal Paris X20 Thoáng Da Mỏng Nhẹ 50ml Đã mua hàng online,11: 18 | 06/06/2024,5.0
https://hasaki.vn/san-pham/kem-chong-nang-l-oreal-min-nhe-nang-tong-giam-tham-50ml-95451.html,"['111105', '115571', '95451', '95453', '105523']",95451,Bảo anh,Siêu mỏng nhẹ chống nắng đỉnh,Kem Chống Nắng L'Oreal Paris X20 Thoáng Da Mỏng Nhẹ 50ml Đã mua hàng online,12: 18 | 04/04/2024,5.0
https://hasaki.vn/san-pham/kem-chong-nang-l-oreal-min-nhe-nang-tong-giam-tham-50ml-95451.html,"['111105', '115571', '95451', '95453', '105523']",95451,NGỌC HOÀI,cảm nhận của mình trong khi đang sử dụng thì perfect kiểu nó dạng sữa á khi bôi lên mặt thì thấm nhanh k bết cục(da mình da dầu) với mùi nó thơm thơm thích vãi,Kem Chống Nắng L'Oreal Paris X20 Thoáng Da Mỏng Nhẹ 50ml Đã mua hàng online,21: 30 | 27/02/2024,5.0
https://hasaki.vn/san-pham/kem-chong-nang-l-oreal-min-nhe-nang-tong-giam-tham-50ml-95451.html,"['111105', '115571', '95451', '95453', '105523']",95451,Trọng Nguyễn,"Thoáng, thấm nhanh, che phủ tốt",Kem Chống Nắng L'Oreal Paris X20 Thoáng Da Mỏng Nhẹ 50ml Đã mua hàng online,15: 56 | 30/01/2024,5.0
https://hasaki.vn/san-pham/kem-chong-nang-l-oreal-min-nhe-nang-tong-giam-tham-50ml-95451.html,"['111105', '115571', '95451', '95453', '105523']",95451,Thảo Nguyễn,"chất kem dễ tán, không nâng tone, nhưng bôi lên mặt không ráo mà cứ bóng bóng",Kem Chống Nắng L'Oreal Mịn Nhẹ Kiềm Dầu Thoáng Mịn Da 50ml Đã mua hàng online,08: 02 | 05/12/2023,4.0
https://hasaki.vn/san-pham/kem-chong-nang-l-oreal-min-nhe-nang-tong-giam-tham-50ml-95451.html,"['111105', '115571', '95451', '95453', '105523']",95451,Nhật Vy Tran,"Xài ổn, khô, ráo kh kiềm dầu lắm khoảng 2,3 tiếng là mặt mình bị bóng dầu chống nắng tốt",Kem Chống Nắng L'Oreal Mịn Nhẹ Nâng Tông Giảm Thâm 50ml Đã mua hàng online,12: 16 | 08/11/2023,4.0
https://hasaki.vn/san-pham/kem-chong-nang-l-oreal-min-nhe-nang-tong-giam-tham-50ml-95451.html,"['111105', '115571', '95451', '95453', '105523']",95451,Ngọc Huệ,rất ưng ạ. giao hàng nhanh lại kèm quà,Kem Chống Nắng L'Oreal Paris X20 Thoáng Da Mỏng Nhẹ 50ml Đã mua hàng online,12: 32 | 07/10/2023,5.0
https://hasaki.vn/san-pham/kem-chong-nang-l-oreal-min-nhe-nang-tong-giam-tham-50ml-95451.html,"['111105', '115571', '95451', '95453', '105523']",95451,C.Nhi,"Mattel & fresh dễ tán, sau 10p thấm hoàn toàn, thoáng da không bị lên mụn ẩn hay kích ứng gì hết. Không khô như dặm phấn đâu nhé. Kiềm dầu 3 h",Kem Chống Nắng L'Oreal Paris X20 Thoáng Da Mỏng Nhẹ 50ml Đã mua hàng online,07: 53 | 31/08/2023,5.0
https://hasaki.vn/san-pham/kem-chong-nang-l-oreal-min-nhe-nang-tong-giam-tham-50ml-95451.html,"['111105', '115571', '95451', '95453', '105523']",95451,Biện Thị Cẩm Giang,kem chống nắng không nâng tone nhưng hơi tối màu khi lên da,Kem Chống Nắng L'Oreal Paris X20 Thoáng Da Mỏng Nhẹ 50ml Đã mua hàng online,16: 28 | 21/08/2023,4.0
https://hasaki.vn/san-pham/sua-rua-mat-isis-pharma-giam-nhon-va-ngan-ngua-mun-150ml-5136.html,"['5134', '5136']",5136,Niuw Shaun,"Sữa rửa mặt hơi bị xịn, có dạng gel và các hạt tẩy tế bào chết từ Silica và Polyethylene. Bạn nào da rất nhạy cảm thì cẩn thận có hương liệu và Salicylic Acid ạ. Còn bạn nào da không quá nhạy cảm thì nên sài có thể thay thế tẩy tế bào chết. Da dầu thì có thể sài 2 lần 1 ngày, các bạn da khô hoặc da nhạy cảm thì nên sài 1 lần ngày và sài buổi tối kết hợp dưỡng ẩm . Nên sử dụng kem chống nắng khi sử dụng sản phẩm, có thể kết hợp với toner không cồn có tp dưỡng ẩm, làm diệu như là Niacinamide, Hyaluronic Acid, Aloe Vera; hoặc kem dưỡng non-comedogenic với các tp như là vitamin b5, Squalane,Ceramide np; serum có chứa hoạt chất hỗ trợ trị mụn nếu bạn muốn kiềm dầu và trị mụn với các tp như là Zinc pca, Bakuchiol, Centella Asiatica",Sữa Rửa Mặt Isis Pharma Giảm Nhờn Và Ngăn Ngừa Mụn 150ml,22: 19 | 07/09/2024,5.0
https://hasaki.vn/san-pham/sua-rua-mat-isis-pharma-giam-nhon-va-ngan-ngua-mun-150ml-5136.html,"['5134', '5136']",5136,thanh ngan,srm này mấy bạn da dầu mụn ẩn nên dùng. nên nhẹ nhàng mát xa vì có hạt nhưng mà dùng xong rất ổn da k căng và rất ổn nhưng mấy bạn rửa xong mà để mặt y nguyên 1 hồi là đổ dầu nhé . bởi vì bản chất nó làm cho da hết dầu và gây khô nếu ko cấp ẩm đúng cách bằng serum và khóa ẩm bằng gel sẽ đổ dầu nhé.,Sữa Rửa Mặt Isis Pharma Giảm Nhờn Và Ngăn Ngừa Mụn 40ml Đã mua hàng online,18: 30 | 26/05/2023,4.0
https://hasaki.vn/san-pham/sua-rua-mat-isis-pharma-giam-nhon-va-ngan-ngua-mun-150ml-5136.html,"['5134', '5136']",5136,Yến,Có 1 thgian mình lên mụn xài thử thì đúng là chân ái nên quyết mua hẳn size to xài nhưng lần này lạ lắm nó lên mụn viêm đỏ ngưng xài trộm vía nó hết,Sữa Rửa Mặt Isis Pharma Giảm Nhờn Và Ngăn Ngừa Mụn 150ml Đã mua hàng online,01: 32 | 29/03/2023,2.0
https://hasaki.vn/san-pham/sua-rua-mat-isis-pharma-giam-nhon-va-ngan-ngua-mun-150ml-5136.html,"['5134', '5136']",5136,Phan Hùng,"mình xài da đổ dầu , nổi mụn đỏ , so với không xài , chả hiểu kiểu gì luôn ??",Sữa Rửa Mặt Isis Pharma Giảm Nhờn Và Ngăn Ngừa Mụn 150ml Đã mua hàng online,21: 43 | 28/10/2022,2.0
https://hasaki.vn/san-pham/sua-rua-mat-isis-pharma-giam-nhon-va-ngan-ngua-mun-150ml-5136.html,"['5134', '5136']",5136,Phạm Thanh Huyền,"Xài rồi mới hiểu sao người ta khen nhìu vậy, srm xài siêu tốt,da sạch mà lại mềm mịn ko khô căng",Sữa Rửa Mặt Isis Pharma Giảm Nhờn Và Ngăn Ngừa Mụn 150ml Đã mua hàng online,16: 53 | 19/09/2022,5.0
https://hasaki.vn/san-pham/sua-rua-mat-isis-pharma-giam-nhon-va-ngan-ngua-mun-150ml-5136.html,"['5134', '5136']",5136,Vi Nhân Nan,"Mình da dầu mụn nhạy cảm , đã xài qua nhiều loại srm nhưng chỉ duy nhất em này không làm mình thất vọng. Mình sử dụng nước tẩy trang laroche posay da nhạy cảm , xong xài srm này , nước cân bằng SVR , Megaduo . Da sẽ cải thiện lên nhiều",Sữa Rửa Mặt Isis Pharma Giảm Nhờn Và Ngăn Ngừa Mụn 150ml Đã mua hàng online,14: 22 | 22/08/2022,5.0
https://hasaki.vn/san-pham/sua-rua-mat-isis-pharma-giam-nhon-va-ngan-ngua-mun-150ml-5136.html,"['5134', '5136']",5136,Nguyễn Huyền,"Sử dụng em này khỏi tẩy da chết cũng đc, mình dùng thấy sạch và giảm đc sợi bã nhờn trên mũi luôn á.",Sữa Rửa Mặt Isis Pharma Giảm Nhờn Và Ngăn Ngừa Mụn 150ml Đã mua hàng online,05: 57 | 01/07/2022,5.0
https://hasaki.vn/san-pham/sua-rua-mat-isis-pharma-giam-nhon-va-ngan-ngua-mun-150ml-5136.html,"['5134', '5136']",5136,Han Thai Ngoc,"Da dầu, lỗ chân lông to và nhiều mụn đầu đen, dùng srm này kèm niacinamide thấy giảm mụn đầu đen rất hiệu quả. Da dầu nên thử nhé",Sữa Rửa Mặt Isis Pharma Giảm Nhờn Và Ngăn Ngừa Mụn 40ml Đã mua hàng online,13: 56 | 07/06/2022,5.0
https://hasaki.vn/san-pham/sua-rua-mat-isis-pharma-giam-nhon-va-ngan-ngua-mun-150ml-5136.html,"['5134', '5136']",5136,Nguyễn Thị Kiều Trang,"thích nhất em này, dùng mà đỡ mụn sưng viên rất nhiều luôn á. Mùi thơm mà khoái cực. Chấm 100/10",Sữa Rửa Mặt Isis Pharma Giảm Nhờn Và Ngăn Ngừa Mụn 150ml Đã mua hàng online,19: 07 | 30/11/2021,5.0
https://hasaki.vn/san-pham/sua-rua-mat-isis-pharma-giam-nhon-va-ngan-ngua-mun-150ml-5136.html,"['5134', '5136']",5136,Quyền Nguyễn Khánh Hà,"Tuy mùa dịch nhưng Hasaki giao hàng siêu nhanh luôn. Mới đặt hôm qua mà hôm nay đã có. Srm có mùi thơm nhẹ rất dễ chịu, dạng gel có các hạt nhỏ li ti nhưng rất mịn và không tạo bọt.",Sữa Rửa Mặt Isis Pharma Giảm Nhờn Và Ngăn Ngừa Mụn 150ml Đã mua hàng online,20: 59 | 17/08/2021,5.0
https://hasaki.vn/san-pham/nuoc-tay-trang-nature-republic-chiet-xuat-aha-500ml-98405.html,"['98407', '98405']",98405,PHẠM QUỲNH Anh,mình xài hết 1 chai mới quay lại đánh giá. tẩy trang rất sạch. đỡ mụn ẩn. sản phẩm rất tốt. các bạn da ít vấn đề nên mua. đúng ngon bổ rẻ luôn.,Nước Tẩy Trang Nature Republic Từ Khoáng Chất 500ml Đã mua hàng online,00: 56 | 02/12/2023,5.0
https://hasaki.vn/san-pham/nuoc-tay-trang-nature-republic-chiet-xuat-aha-500ml-98405.html,"['98407', '98405']",98405,chị châu,nước tẩy trang sử dụng rất ok. cảm giác da rất sạch thoáng. mình từng sử dụng L'Oreal và cocoon nhưng thấy của hãng này ok nhất nó tựa như cocoon nhưng mà sạch sâu hơn vậy. mascara với eyeliner phải tẩy nhiều lần nha,Nước Tẩy Trang Nature Republic Chiết Xuất AHA 500ml Đã mua hàng online,23: 58 | 07/08/2023,5.0
https://hasaki.vn/san-pham/nuoc-tay-trang-nature-republic-chiet-xuat-aha-500ml-98405.html,"['98407', '98405']",98405,C. THU,"Sản phẩm OKla, dùng giảm mụn hẳng, sạch. Sẽ mua lại",Nước Tẩy Trang Nature Republic Chiết Xuất AHA 500ml Đã mua hàng online,16: 48 | 26/07/2023,4.0
https://hasaki.vn/san-pham/nuoc-tay-trang-nature-republic-chiet-xuat-aha-500ml-98405.html,"['98407', '98405']",98405,Lê Mỹ Nhàn,"100000000/10 nha mình xài của nhiều dòng lắm r, Loreal (chai xanh vs tím), cocoon, bio (mình bị kích ứng). cái nào mình tẩy xong cũng có cảm giác k sạch í nên cứ nổi mụn quài, mình k make up, chỉ có kcn thôi. xài này đk gần tháng rồi và k có mụn nào luôn. Do mình ăn cay nên có vài cục mụn nhưng không có tình trạng nổi đi nổi lại 1 chỗ như lúc trước. Có AHA nên hơi nóng mặt xíu mà mình da dầu nên hk s. sẽ mua lại nha.",Nước Tẩy Trang Nature Republic Chiết Xuất AHA 500ml Đã mua hàng online,18: 49 | 25/05/2023,5.0
https://hasaki.vn/san-pham/nuoc-tay-trang-nature-republic-chiet-xuat-aha-500ml-98405.html,"['98407', '98405']",98405,Lang Hoa,"Tẩy sạch mùi thơm,cay mắt",Nước Tẩy Trang Nature Republic Chiết Xuất AHA 500ml Đã mua hàng online,19: 32 | 13/04/2023,5.0
https://hasaki.vn/san-pham/nuoc-tay-trang-nature-republic-chiet-xuat-aha-500ml-98405.html,"['98407', '98405']",98405,Thái Sơn,"Không biết mọi người như nào nhưng mình sử dụng thấy da không còn tình trạng mụn ẩn nữa, mà kiểu không bị khô da, da mịn hơn hẳn luôn. Nói chung là với mức giá này thì rất OK nha.",Nước Tẩy Trang Nature Republic Từ Khoáng Chất 500ml Đã mua hàng online,23: 40 | 14/03/2023,5.0
https://hasaki.vn/san-pham/nuoc-tay-trang-nature-republic-chiet-xuat-aha-500ml-98405.html,"['98407', '98405']",98405,Phụng Kim,Độ làm sạch 8/10 Không làm khô căng da Dùng rất êm nha Mình da dầu mụn ẩn dùng mỗi ngày Giá hạt dẻ chất lượng cao nha,Nước Tẩy Trang Nature Republic Từ Khoáng Chất 500ml Đã mua hàng online,21: 11 | 26/10/2022,5.0
https://hasaki.vn/san-pham/nuoc-tay-trang-nature-republic-chiet-xuat-aha-500ml-98405.html,"['98407', '98405']",98405,Thư Phạm,hết loại hay dùng mua tạm về sài ai ngờ ok hết biết thơm thơm sạch sẽ êm da rất ok luôn,Nước Tẩy Trang Nature Republic Từ Khoáng Chất 500ml Đã mua hàng online,23: 50 | 20/06/2022,5.0
https://hasaki.vn/san-pham/nuoc-tay-trang-nature-republic-chiet-xuat-aha-500ml-98405.html,"['98407', '98405']",98405,Nam Thương,"Da nhạy cảm, treatment dùng thấy nóng nóng nhưng mà ưng, sạch sẽ, giá rẻ, mùi thơm dịu, không kích ứng, không khô da",Nước Tẩy Trang Nature Republic Chiết Xuất AHA 500ml Đã mua hàng online,12: 27 | 10/06/2022,4.0
https://hasaki.vn/san-pham/nuoc-tay-trang-nature-republic-chiet-xuat-aha-500ml-98405.html,"['98407', '98405']",98405,Kim Cương,mình sd thấy nóng rát da..sd gần hết rồi vẫn y vậy.. thơm mùi cam chanh.. trải nghiệm cho biết,Nước Tẩy Trang Nature Republic Chiết Xuất AHA 500ml Đã mua hàng online,21: 47 | 01/05/2022,5.0
https://hasaki.vn/san-pham/gel-rua-mat-eucerin-cho-da-dau-mun-200ml-43927.html,"['43927', '76844', '99529']",43927,ngọc thảo,"Bàn skincare ở nhà toàn chai Eucerin, chai srm Pro Acne này mình mua là lần thứ 4 nên không phải nói nhiều về chất lượng nữa. Da mình thuộc loại dầu mụn nên sẽ chọn những loại srm dịu nhẹ và lành tính.",Gel Rửa Mặt Eucerin Cho Da Dầu Mụn 200ml,16: 18 | 09/11/2020,5.0
